=== EXPERIMENT 15 STARTED AT 2026-01-13 10:51:54.015679 ===
Population size: 50
Data file: /home/bazzo/Scrivania/fjsp_rescheduling/results_scheduling/schedule_simulation_15.pkl
--------------------------------------------------------------------------------

Jobs: 10
Machines: 7
Ops per job: [3, 2, 3, 3, 3, 3, 3, 3, 3, 3]
Starting NSGA-II.
Population: 50
Crossover rate: 0.8, Mutation rate: 0.1
==========================================================================================
n_gen  |  n_eval  | n_nds  |     cv_min    |     cv_avg    |      eps      |   indicator  
TRUE makespan from C[i]: 24.0
Model cmax: 24.0

 Objective values: cmax 24.0, quadratric delay 308.0, machine assignments 5

 Machine Assignments (X[i,k]=1):
   Operation 0 → Machine 0
   Operation 1 → Machine 4
   Operation 2 → Machine 0
   Operation 3 → Machine 6
   Operation 4 → Machine 0
   Operation 5 → Machine 6
   Operation 6 → Machine 2
   Operation 7 → Machine 4
   Operation 8 → Machine 0
   Operation 9 → Machine 5
   Operation 10 → Machine 4
   Operation 11 → Machine 3
   Operation 12 → Machine 4
   Operation 13 → Machine 3
   Operation 14 → Machine 2
   Operation 15 → Machine 2
   Operation 16 → Machine 2
   Operation 17 → Machine 6
   Operation 18 → Machine 6
   Operation 19 → Machine 5
   Operation 20 → Machine 3
   Operation 21 → Machine 3
   Operation 22 → Machine 5
   Operation 23 → Machine 5
   Operation 24 → Machine 6
   Operation 25 → Machine 6
   Operation 26 → Machine 4
   Operation 27 → Machine 5
   Operation 28 → Machine 0

 Machine Assignments (X_old[i,k]=1):
   Operation 0 → Machine 0
   Operation 1 → Machine 4
   Operation 2 → Machine 0
   Operation 3 → Machine 6
   Operation 4 → Machine 0
   Operation 5 → Machine 6
   Operation 6 → Machine 2
   Operation 7 → Machine 1
   Operation 8 → Machine 0
   Operation 9 → Machine 5
   Operation 10 → Machine 4
   Operation 11 → Machine 1
   Operation 12 → Machine 4
   Operation 13 → Machine 3
   Operation 14 → Machine 2
   Operation 15 → Machine 2
   Operation 16 → Machine 2
   Operation 17 → Machine 6
   Operation 18 → Machine 6
   Operation 19 → Machine 5
   Operation 20 → Machine 3
   Operation 21 → Machine 3
   Operation 22 → Machine 1
   Operation 23 → Machine 5
   Operation 24 → Machine 1
   Operation 25 → Machine 6
   Operation 26 → Machine 1
   Operation 27 → Machine 5
   Operation 28 → Machine 0
Set parameter TimeLimit to value 1800
Set parameter Presolve to value 2
Set parameter MIPFocus to value 3
Set parameter Heuristics to value 0.1
Set parameter ImproveStartGap to value 0.5
Set parameter Presolve to value 2
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "Ubuntu 22.04.5 LTS")

CPU model: Intel(R) Xeon(R) W-2145 CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 8 physical cores, 16 logical processors, using up to 16 threads

Non-default parameters:
TimeLimit  1800
Heuristics  0.1
MIPFocus  3
Presolve  2
ImproveStartGap  0.5

Optimize a model with 12034 rows, 1309 columns and 58945 nonzeros
Model fingerprint: 0x200b0317
Model has 10 quadratic constraints
Variable types: 10 continuous, 1299 integer (1228 binary)
Coefficient statistics:
  Matrix range     [5e-01, 5e+02]
  QMatrix range    [1e+00, 1e+00]
  QLMatrix range   [1e+00, 1e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+03]
Presolve removed 11172 rows and 925 columns
Presolve time: 0.12s
Presolved: 892 rows, 385 columns, 5701 nonzeros
Presolved model has 10 bilinear constraint(s)

Solving non-convex MIQCP

Variable types: 11 continuous, 374 integer (342 binary)
Root relaxation presolve removed 65 rows and 29 columns
Root relaxation presolved: 827 rows, 356 columns, 5524 nonzeros


Root relaxation: objective 1.210526e+01, 80 iterations, 0.00 seconds (0.00 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0   13.00000    0   18          -   13.00000      -     -    0s
H    0     0                      21.0000000   13.00000  38.1%     -    0s

Resetting heuristic parameters to focus on improving solution
(using Heuristics=0.5 and RINS=10)...

     0     0   14.00000    0   18   21.00000   14.00000  33.3%     -    0s
H    0     0                      20.0000000   14.00000  30.0%     -    0s
     0     0   14.00000    0   22   20.00000   14.00000  30.0%     -    0s
H    0     0                      19.0000000   14.00000  26.3%     -    0s
H    0     0                      18.0000000   15.00000  16.7%     -    0s
     0     0   15.00000    0   18   18.00000   15.00000  16.7%     -    0s
H    0     0                      17.0000000   15.00000  11.8%     -    0s

Explored 1 nodes (864 simplex iterations) in 0.49 seconds (0.52 work units)
Thread count was 16 (of 16 available processors)

Solution count 5: 17 18 19 ... 21

Optimal solution found (tolerance 1.00e-04)
Best objective 1.700000000000e+01, best bound 1.700000000000e+01, gap 0.0000%

User-callback calls 1274, time in user-callback 0.00 sec

=== SOLUTION ===
Cmax: 17.0

Operations:
 - Operation 0: start=2.0, end=3.0, Machine 0
 - Operation 1: start=4.0, end=5.0, Machine 4
 - Operation 2: start=9.0, end=13.0, Machine 0
 - Operation 3: start=-0.0, end=3.0, Machine 6
 - Operation 4: start=14.0, end=16.0, Machine 0
 - Operation 5: start=5.0, end=6.0, Machine 6
 - Operation 6: start=6.0, end=7.0, Machine 2
 - Operation 7: start=14.0, end=16.0, Machine 4
 - Operation 8: start=-0.0, end=2.0, Machine 0
 - Operation 9: start=5.0, end=8.0, Machine 5
 - Operation 10: start=16.0, end=17.0, Machine 4
 - Operation 11: start=-0.0, end=4.0, Machine 4
 - Operation 12: start=5.0, end=11.0, Machine 4
 - Operation 13: start=11.0, end=12.0, Machine 3
 - Operation 14: start=-0.0, end=4.0, Machine 2
 - Operation 15: start=5.0, end=6.0, Machine 2
 - Operation 16: start=15.0, end=17.0, Machine 2
 - Operation 17: start=3.0, end=5.0, Machine 6
 - Operation 18: start=6.0, end=9.0, Machine 6
 - Operation 19: start=16.0, end=17.0, Machine 5
 - Operation 20: start=-0.0, end=1.0, Machine 3
 - Operation 21: start=1.0, end=9.0, Machine 3
 - Operation 22: start=11.0, end=14.0, Machine 4
 - Operation 23: start=-0.0, end=5.0, Machine 5
 - Operation 24: start=5.0, end=9.0, Machine 0
 - Operation 25: start=13.0, end=15.0, Machine 6
 - Operation 26: start=9.0, end=15.0, Machine 5
 - Operation 27: start=15.0, end=16.0, Machine 5
 - Operation 28: start=16.0, end=17.0, Machine 0

[DEBUG]
TRUE makespan from C[i]: 17.0
Model cmax: 17.0

 Objective values: cmax 17.0, quadratric delay 308.0, machine assignments 5

 Machine Assignments (X[i,k]=1):
   Operation 0 → Machine 0
   Operation 1 → Machine 4
   Operation 2 → Machine 0
   Operation 3 → Machine 6
   Operation 4 → Machine 0
   Operation 5 → Machine 6
   Operation 6 → Machine 2
   Operation 7 → Machine 4
   Operation 8 → Machine 0
   Operation 9 → Machine 5
   Operation 10 → Machine 4
   Operation 11 → Machine 4
   Operation 12 → Machine 4
   Operation 13 → Machine 3
   Operation 14 → Machine 2
   Operation 15 → Machine 2
   Operation 16 → Machine 2
   Operation 17 → Machine 6
   Operation 18 → Machine 6
   Operation 19 → Machine 5
   Operation 20 → Machine 3
   Operation 21 → Machine 3
   Operation 22 → Machine 4
   Operation 23 → Machine 5
   Operation 24 → Machine 0
   Operation 25 → Machine 6
   Operation 26 → Machine 5
   Operation 27 → Machine 5
   Operation 28 → Machine 0

 Machine Assignments (X_old[i,k]=1):
   Operation 0 → Machine 0
   Operation 1 → Machine 4
   Operation 2 → Machine 0
   Operation 3 → Machine 6
   Operation 4 → Machine 0
   Operation 5 → Machine 6
   Operation 6 → Machine 2
   Operation 7 → Machine 1
   Operation 8 → Machine 0
   Operation 9 → Machine 5
   Operation 10 → Machine 4
   Operation 11 → Machine 1
   Operation 12 → Machine 4
   Operation 13 → Machine 3
   Operation 14 → Machine 2
   Operation 15 → Machine 2
   Operation 16 → Machine 2
   Operation 17 → Machine 6
   Operation 18 → Machine 6
   Operation 19 → Machine 5
   Operation 20 → Machine 3
   Operation 21 → Machine 3
   Operation 22 → Machine 1
   Operation 23 → Machine 5
   Operation 24 → Machine 1
   Operation 25 → Machine 6
   Operation 26 → Machine 1
   Operation 27 → Machine 5
   Operation 28 → Machine 0
==========================================================
UNIQUE INDIVIDUAL 2/3 (Original index: 1): [0 3 0 5 0 5 1 2 0 4 3 4 1 2 1 1 1 5 5 4 2 2 3 4 3 5 3 4 0 1 8 2 9 4 3 7 9
 0 5 0 3 1 7 6 6 8 5 8 6 2 9 3 2 5 4 7 4 0]
Value of the first objective: 155.0.
Value of the second objective: 6.0.
Value of the third objective: 17.0.

============================================================
SCHEDULE SUMMARY
============================================================
Op   Job  Machine  Start    End      Dur    Status      
------------------------------------------------------------
3    1    6        0.0      3.0      3.0    TO_PROCESS  
8    3    N/A      0.0      2.0      2.0    TO_PROCESS  
14   5    2        0.0      4.0      4.0    TO_PROCESS  
20   7    3        0.0      1.0      1.0    TO_PROCESS  
23   8    5        0.0      5.0      5.0    TO_PROCESS  
21   7    3        1.0      9.0      8.0    TO_PROCESS  
26   9    4        1.0      8.0      7.0    TO_PROCESS  
0    0    N/A      2.0      3.0      1.0    TO_PROCESS  
5    2    6        5.0      6.0      1.0    TO_PROCESS  
11   4    5        5.0      8.0      3.0    TO_PROCESS  
15   5    2        5.0      6.0      1.0    TO_PROCESS  
6    2    2        6.0      7.0      1.0    TO_PROCESS  
17   6    6        6.0      8.0      2.0    TO_PROCESS  
16   5    2        7.0      9.0      2.0    TO_PROCESS  
1    0    4        8.0      9.0      1.0    TO_PROCESS  
4    1    N/A      8.0      10.0     2.0    TO_PROCESS  
18   6    6        8.0      11.0     3.0    TO_PROCESS  
27   9    5        8.0      9.0      1.0    TO_PROCESS  
7    2    3        9.0      14.0     5.0    TO_PROCESS  
9    3    5        9.0      12.0     3.0    TO_PROCESS  
12   4    2        9.0      14.0     5.0    TO_PROCESS  
24   8    4        9.0      13.0     4.0    TO_PROCESS  
28   9    N/A      10.0     11.0     1.0    TO_PROCESS  
2    0    N/A      11.0     15.0     4.0    TO_PROCESS  
19   6    5        12.0     13.0     1.0    TO_PROCESS  
10   3    4        13.0     14.0     1.0    TO_PROCESS  
25   8    6        13.0     15.0     2.0    TO_PROCESS  
13   4    3        14.0     15.0     1.0    TO_PROCESS  
22   7    4        14.0     17.0     3.0    TO_PROCESS  

------------------------------------------------------------
PER-MACHINE SCHEDULE:
------------------------------------------------------------
Machine 0: 8(0-2) → 0(2-3) → 4(8-10) → 28(10-11) → 2(11-15)
Machine 2: 14(0-4) → 15(5-6) → 6(6-7) → 16(7-9) → 12(9-14)
Machine 3: 20(0-1) → 21(1-9) → 7(9-14) → 13(14-15)
Machine 4: 26(1-8) → 1(8-9) → 24(9-13) → 10(13-14) → 22(14-17)
Machine 5: 23(0-5) → 11(5-8) → 27(8-9) → 9(9-12) → 19(12-13)
Machine 6: 3(0-3) → 5(5-6) → 17(6-8) → 18(8-11) → 25(13-15)

Makespan: 17.0
============================================================

Set parameter TimeLimit to value 1800
Set parameter Presolve to value 2
Set parameter MIPFocus to value 3
Set parameter Heuristics to value 0.1
Set parameter ImproveStartGap to value 0.5
Set parameter Presolve to value 2
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "Ubuntu 22.04.5 LTS")

CPU model: Intel(R) Xeon(R) W-2145 CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 8 physical cores, 16 logical processors, using up to 16 threads

Non-default parameters:
TimeLimit  1800
Heuristics  0.1
MIPFocus  3
Presolve  2
ImproveStartGap  0.5

Optimize a model with 12034 rows, 1309 columns and 58945 nonzeros
Model fingerprint: 0x2c80c83f
Model has 10 quadratic constraints
Variable types: 10 continuous, 1299 integer (1228 binary)
Coefficient statistics:
  Matrix range     [5e-01, 5e+02]
  QMatrix range    [1e+00, 1e+00]
  QLMatrix range   [1e+00, 1e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+03]
Presolve removed 6706 rows and 308 columns
Presolve time: 0.72s
Presolved: 5358 rows, 1002 columns, 88483 nonzeros
Presolved model has 10 bilinear constraint(s)

Solving non-convex MIQCP

Variable types: 11 continuous, 991 integer (932 binary)
Root relaxation presolve removed 19 rows and 2 columns
Root relaxation presolved: 5339 rows, 1000 columns, 88423 nonzeros


Root relaxation: objective 1.000000e+00, 243 iterations, 0.07 seconds (0.07 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0    1.00000    0   21          -    1.00000      -     -    1s
H    0     0                     227.0000000    1.00000   100%     -    1s
H    0     0                     220.0000000    1.00000   100%     -    1s
H    0     0                     184.0000000    1.00000  99.5%     -    1s
H    0     0                     146.0000000    1.00000  99.3%     -    1s
H    0     0                     131.0000000    1.00000  99.2%     -    1s
H    0     0                     115.0000000    1.00000  99.1%     -    1s
H    0     0                     106.0000000   28.24608  73.4%     -    1s
     0     0   36.00000    0   39  106.00000   36.00000  66.0%     -    2s
H    0     0                     104.0000000   36.00000  65.4%     -    2s
     0     0   36.00000    0   56  104.00000   36.00000  65.4%     -    2s
     0     0   36.00000    0   24  104.00000   36.00000  65.4%     -    2s
     0     0   36.00000    0   41  104.00000   36.00000  65.4%     -    2s
H    0     0                      97.0000000   36.00000  62.9%     -    3s
     0     0   36.00000    0   26   97.00000   36.00000  62.9%     -    3s
H    0     0                      94.0000000   36.00000  61.7%     -    3s
H    0     0                      82.0000000   36.00000  56.1%     -    3s
     0     0   36.00000    0   27   82.00000   36.00000  56.1%     -    3s
     0     0   37.00000    0   35   82.00000   37.00000  54.9%     -    5s
     0     0   37.00000    0   28   82.00000   37.00000  54.9%     -    5s
     0     0   37.00000    0   50   82.00000   37.00000  54.9%     -    6s
     0     0   37.00000    0   50   82.00000   37.00000  54.9%     -    6s
     0     0   37.78191    0   56   82.00000   37.78191  53.9%     -    7s
     0     0   37.78191    0   44   82.00000   37.78191  53.9%     -    7s
     0     2   38.00000    0   40   82.00000   38.00000  53.7%     -    7s
   208   153   43.45427    8   35   82.00000   39.00000  52.4%   120   10s
H  666   349                      81.0000000   41.00000  49.4%   107   13s

Resetting heuristic parameters to focus on improving solution
(using Heuristics=0.5 and RINS=10)...

H  687   361                      72.0000000   41.00000  43.1%   106   13s
   687   361   47.85165   21   17   72.00000   41.00000  43.1%   106   13s
H  726   357                      65.0000000   41.17950  36.6%   104   13s
H  769   380                      64.0000000   41.17950  35.7%   101   13s
H  835   408                      62.0000000   41.37914  33.3%  95.5   14s
  1165   446 infeasible   16        62.00000   42.04743  32.2%  79.9   15s
  2637   610   49.00000   26   37   62.00000   48.00000  22.6%  57.2   20s

Cutting planes:
  Learned: 8
  Gomory: 121
  Lift-and-project: 71
  Cover: 152
  Implied bound: 15
  Clique: 1
  MIR: 426
  Mixing: 26
  StrongCG: 509
  Flow cover: 1358
  GUB cover: 4
  Inf proof: 21
  Zero half: 1358
  RLT: 193
  Relax-and-lift: 211
  PSD: 8

Explored 4639 nodes (200522 simplex iterations) in 24.84 seconds (28.94 work units)
Thread count was 16 (of 16 available processors)

Solution count 10: 62 64 65 ... 106

Optimal solution found (tolerance 1.00e-04)
Best objective 6.200000000000e+01, best bound 6.200000000000e+01, gap 0.0000%

User-callback calls 14948, time in user-callback 0.05 sec

=== SOLUTION ===
Cmax: 17.0

Operations:
 - Operation 0: start=2.0, end=3.0, Machine 0
 - Operation 1: start=3.0, end=4.0, Machine 4
 - Operation 2: start=4.0, end=8.0, Machine 0
 - Operation 3: start=-0.0, end=3.0, Machine 6
 - Operation 4: start=10.0, end=12.0, Machine 0
 - Operation 5: start=5.0, end=6.0, Machine 6
 - Operation 6: start=6.0, end=7.0, Machine 2
 - Operation 7: start=8.0, end=10.0, Machine 4
 - Operation 8: start=-0.0, end=2.0, Machine 0
 - Operation 9: start=13.0, end=16.0, Machine 5
 - Operation 10: start=16.0, end=17.0, Machine 4
 - Operation 11: start=4.0, end=8.0, Machine 4
 - Operation 12: start=8.0, end=10.0, Machine 0
 - Operation 13: start=10.0, end=11.0, Machine 3
 - Operation 14: start=-0.0, end=4.0, Machine 2
 - Operation 15: start=5.0, end=6.0, Machine 2
 - Operation 16: start=7.0, end=9.0, Machine 2
 - Operation 17: start=3.0, end=5.0, Machine 6
 - Operation 18: start=6.0, end=9.0, Machine 6
 - Operation 19: start=12.0, end=13.0, Machine 5
 - Operation 20: start=-0.0, end=1.0, Machine 3
 - Operation 21: start=1.0, end=9.0, Machine 3
 - Operation 22: start=10.0, end=13.0, Machine 4
 - Operation 23: start=-0.0, end=5.0, Machine 5
 - Operation 24: start=9.0, end=12.0, Machine 6
 - Operation 25: start=12.0, end=14.0, Machine 6
 - Operation 26: start=5.0, end=11.0, Machine 5
 - Operation 27: start=11.0, end=12.0, Machine 5
 - Operation 28: start=12.0, end=13.0, Machine 0

[DEBUG]
TRUE makespan from C[i]: 17.0
Model cmax: 17.0

 Objective values: cmax 17.0, quadratric delay 62.0, machine assignments 6

 Machine Assignments (X[i,k]=1):
   Operation 0 → Machine 0
   Operation 1 → Machine 4
   Operation 2 → Machine 0
   Operation 3 → Machine 6
   Operation 4 → Machine 0
   Operation 5 → Machine 6
   Operation 6 → Machine 2
   Operation 7 → Machine 4
   Operation 8 → Machine 0
   Operation 9 → Machine 5
   Operation 10 → Machine 4
   Operation 11 → Machine 4
   Operation 12 → Machine 0
   Operation 13 → Machine 3
   Operation 14 → Machine 2
   Operation 15 → Machine 2
   Operation 16 → Machine 2
   Operation 17 → Machine 6
   Operation 18 → Machine 6
   Operation 19 → Machine 5
   Operation 20 → Machine 3
   Operation 21 → Machine 3
   Operation 22 → Machine 4
   Operation 23 → Machine 5
   Operation 24 → Machine 6
   Operation 25 → Machine 6
   Operation 26 → Machine 5
   Operation 27 → Machine 5
   Operation 28 → Machine 0

 Machine Assignments (X_old[i,k]=1):
   Operation 0 → Machine 0
   Operation 1 → Machine 4
   Operation 2 → Machine 0
   Operation 3 → Machine 6
   Operation 4 → Machine 0
   Operation 5 → Machine 6
   Operation 6 → Machine 2
   Operation 7 → Machine 1
   Operation 8 → Machine 0
   Operation 9 → Machine 5
   Operation 10 → Machine 4
   Operation 11 → Machine 1
   Operation 12 → Machine 4
   Operation 13 → Machine 3
   Operation 14 → Machine 2
   Operation 15 → Machine 2
   Operation 16 → Machine 2
   Operation 17 → Machine 6
   Operation 18 → Machine 6
   Operation 19 → Machine 5
   Operation 20 → Machine 3
   Operation 21 → Machine 3
   Operation 22 → Machine 1
   Operation 23 → Machine 5
   Operation 24 → Machine 1
   Operation 25 → Machine 6
   Operation 26 → Machine 1
   Operation 27 → Machine 5
   Operation 28 → Machine 0
Set parameter TimeLimit to value 1800
Set parameter Presolve to value 2
Set parameter MIPFocus to value 3
Set parameter Heuristics to value 0.1
Set parameter ImproveStartGap to value 0.5
Set parameter Presolve to value 2
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "Ubuntu 22.04.5 LTS")

CPU model: Intel(R) Xeon(R) W-2145 CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 8 physical cores, 16 logical processors, using up to 16 threads

Non-default parameters:
TimeLimit  1800
Heuristics  0.1
MIPFocus  3
Presolve  2
ImproveStartGap  0.5

Optimize a model with 12034 rows, 1309 columns and 58945 nonzeros
Model fingerprint: 0x5473a445
Model has 10 quadratic constraints
Variable types: 10 continuous, 1299 integer (1228 binary)
Coefficient statistics:
  Matrix range     [5e-01, 5e+02]
  QMatrix range    [1e+00, 1e+00]
  QLMatrix range   [1e+00, 1e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+03]
Presolve removed 4060 rows and 134 columns
Presolve time: 0.21s
Presolved: 8004 rows, 1176 columns, 58236 nonzeros
Presolved model has 10 bilinear constraint(s)

Solving non-convex MIQCP

Variable types: 11 continuous, 1165 integer (1124 binary)
Root relaxation presolve removed 9 rows and 1 columns
Root relaxation presolved: 7995 rows, 1175 columns, 58227 nonzeros


Root relaxation: objective 5.000000e+00, 315 iterations, 0.04 seconds (0.05 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0    5.00000    0   24          -    5.00000      -     -    0s
     0     0    5.00000    0   12          -    5.00000      -     -    0s
     0     0    5.00000    0   12          -    5.00000      -     -    0s
     0     0    5.00000    0   10          -    5.00000      -     -    1s
     0     0    5.00000    0   19          -    5.00000      -     -    1s
     0     0    5.00000    0    6          -    5.00000      -     -    2s
H    0     0                       5.0000000    5.00000  0.00%     -    2s
     0     0    5.00000    0    6    5.00000    5.00000  0.00%     -    2s

Cutting planes:
  Gomory: 17
  Lift-and-project: 4
  Cover: 2
  MIR: 30
  StrongCG: 19
  Flow cover: 65
  Zero half: 8
  RLT: 8
  Relax-and-lift: 2

Explored 1 nodes (1096 simplex iterations) in 2.55 seconds (2.48 work units)
Thread count was 16 (of 16 available processors)

Solution count 1: 5 

Optimal solution found (tolerance 1.00e-04)
Best objective 5.000000000000e+00, best bound 5.000000000000e+00, gap 0.0000%

User-callback calls 1702, time in user-callback 0.01 sec

=== SOLUTION ===
Cmax: 17.0

Operations:
 - Operation 0: start=2.0, end=3.0, Machine 0
 - Operation 1: start=10.0, end=11.0, Machine 4
 - Operation 2: start=11.0, end=15.0, Machine 0
 - Operation 3: start=-0.0, end=3.0, Machine 6
 - Operation 4: start=8.0, end=10.0, Machine 0
 - Operation 5: start=5.0, end=6.0, Machine 6
 - Operation 6: start=6.0, end=7.0, Machine 2
 - Operation 7: start=11.0, end=13.0, Machine 4
 - Operation 8: start=-0.0, end=2.0, Machine 0
 - Operation 9: start=5.0, end=8.0, Machine 5
 - Operation 10: start=13.0, end=14.0, Machine 4
 - Operation 11: start=-0.0, end=4.0, Machine 4
 - Operation 12: start=4.0, end=10.0, Machine 4
 - Operation 13: start=12.0, end=13.0, Machine 3
 - Operation 14: start=-0.0, end=4.0, Machine 2
 - Operation 15: start=5.0, end=6.0, Machine 2
 - Operation 16: start=7.0, end=9.0, Machine 2
 - Operation 17: start=3.0, end=5.0, Machine 6
 - Operation 18: start=11.0, end=14.0, Machine 6
 - Operation 19: start=14.0, end=15.0, Machine 5
 - Operation 20: start=-0.0, end=1.0, Machine 3
 - Operation 21: start=1.0, end=9.0, Machine 3
 - Operation 22: start=9.0, end=16.0, Machine 2
 - Operation 23: start=-0.0, end=5.0, Machine 5
 - Operation 24: start=6.0, end=9.0, Machine 6
 - Operation 25: start=9.0, end=11.0, Machine 6
 - Operation 26: start=8.0, end=14.0, Machine 5
 - Operation 27: start=15.0, end=16.0, Machine 5
 - Operation 28: start=16.0, end=17.0, Machine 0

[DEBUG]
TRUE makespan from C[i]: 17.0
Model cmax: 17.0

 Objective values: cmax 17.0, quadratric delay 155.0, machine assignments 5

 Machine Assignments (X[i,k]=1):
   Operation 0 → Machine 0
   Operation 1 → Machine 4
   Operation 2 → Machine 0
   Operation 3 → Machine 6
   Operation 4 → Machine 0
   Operation 5 → Machine 6
   Operation 6 → Machine 2
   Operation 7 → Machine 4
   Operation 8 → Machine 0
   Operation 9 → Machine 5
   Operation 10 → Machine 4
   Operation 11 → Machine 4
   Operation 12 → Machine 4
   Operation 13 → Machine 3
   Operation 14 → Machine 2
   Operation 15 → Machine 2
   Operation 16 → Machine 2
   Operation 17 → Machine 6
   Operation 18 → Machine 6
   Operation 19 → Machine 5
   Operation 20 → Machine 3
   Operation 21 → Machine 3
   Operation 22 → Machine 2
   Operation 23 → Machine 5
   Operation 24 → Machine 6
   Operation 25 → Machine 6
   Operation 26 → Machine 5
   Operation 27 → Machine 5
   Operation 28 → Machine 0

 Machine Assignments (X_old[i,k]=1):
   Operation 0 → Machine 0
   Operation 1 → Machine 4
   Operation 2 → Machine 0
   Operation 3 → Machine 6
   Operation 4 → Machine 0
   Operation 5 → Machine 6
   Operation 6 → Machine 2
   Operation 7 → Machine 1
   Operation 8 → Machine 0
   Operation 9 → Machine 5
   Operation 10 → Machine 4
   Operation 11 → Machine 1
   Operation 12 → Machine 4
   Operation 13 → Machine 3
   Operation 14 → Machine 2
   Operation 15 → Machine 2
   Operation 16 → Machine 2
   Operation 17 → Machine 6
   Operation 18 → Machine 6
   Operation 19 → Machine 5
   Operation 20 → Machine 3
   Operation 21 → Machine 3
   Operation 22 → Machine 1
   Operation 23 → Machine 5
   Operation 24 → Machine 1
   Operation 25 → Machine 6
   Operation 26 → Machine 1
   Operation 27 → Machine 5
   Operation 28 → Machine 0
Set parameter TimeLimit to value 1800
Set parameter Presolve to value 2
Set parameter MIPFocus to value 3
Set parameter Heuristics to value 0.1
Set parameter ImproveStartGap to value 0.5
Set parameter Presolve to value 2
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "Ubuntu 22.04.5 LTS")

CPU model: Intel(R) Xeon(R) W-2145 CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 8 physical cores, 16 logical processors, using up to 16 threads

Non-default parameters:
TimeLimit  1800
Heuristics  0.1
MIPFocus  3
Presolve  2
ImproveStartGap  0.5

Optimize a model with 12034 rows, 1309 columns and 58945 nonzeros
Model fingerprint: 0xd186006a
Model has 10 quadratic constraints
Variable types: 10 continuous, 1299 integer (1228 binary)
Coefficient statistics:
  Matrix range     [5e-01, 5e+02]
  QMatrix range    [1e+00, 1e+00]
  QLMatrix range   [1e+00, 1e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+03]
Presolve removed 3579 rows and 256 columns
Presolve time: 0.84s
Presolved: 8485 rows, 1054 columns, 161009 nonzeros
Presolved model has 10 bilinear constraint(s)

Solving non-convex MIQCP

Variable types: 11 continuous, 1043 integer (983 binary)
Root relaxation presolve removed 11 rows and 1 columns
Root relaxation presolved: 8474 rows, 1053 columns, 160988 nonzeros


Root relaxation: objective 1.200000e+01, 403 iterations, 0.08 seconds (0.13 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0   12.00000    0   22          -   12.00000      -     -    1s
     0     0   13.00000    0   23          -   13.00000      -     -    3s
     0     0   13.00000    0   28          -   13.00000      -     -    3s
     0     0   13.00000    0   17          -   13.00000      -     -    4s
     0     0   13.00000    0   30          -   13.00000      -     -    4s
     0     0   14.00000    0   14          -   14.00000      -     -    6s
     0     0   14.00000    0   14          -   14.00000      -     -    6s
     0     0   14.00000    0   15          -   14.00000      -     -    7s
     0     0   14.00000    0   20          -   14.00000      -     -    7s
H    0     0                      18.0000000   14.00000  22.2%     -    8s
H    0     0                      17.0000000   14.00000  17.6%     -    8s
     0     0   14.00000    0   14   17.00000   14.00000  17.6%     -    8s

Resetting heuristic parameters to focus on improving solution
(using Heuristics=0.5 and RINS=10)...

     0     0   14.00000    0   16   17.00000   14.00000  17.6%     -    9s
     0     0   14.00000    0   19   17.00000   14.00000  17.6%     -    9s
     0     0   14.00000    0   17   17.00000   14.00000  17.6%     -   10s
     0     2   15.00000    0   16   17.00000   15.00000  11.8%     -   10s
     1     4   15.00000    1   17   17.00000   15.00000  11.8%   4.0   10s
H   16    21                      16.0000000   15.00000  6.25%  27.8   11s
H  209    99                      15.0000000   15.00000  0.00%  41.9   12s

Cutting planes:
  Learned: 2
